Date,Open,High,Low,Close,Adj Close,Volume
2020-01-30,157.47999572753906,159.0800018310547,156.9600067138672,157.9499969482422,157.5269775390625,331600
2020-01-31,157.0800018310547,157.50999450683594,155.07000732421875,155.9499969482422,155.5323486328125,567900
2020-02-03,156.60000610351562,158.47999572753906,156.60000610351562,158.2899932861328,157.86607360839844,324100
2020-02-04,159.82000732421875,161.2100067138672,158.4600067138672,158.94000244140625,158.5143280029297,376800
2020-02-05,159.8000030517578,161.0,159.11000061035156,159.57000732421875,159.14263916015625,474900
2020-02-06,159.66000366210938,160.5500030517578,158.8000030517578,160.3800048828125,159.95046997070312,197300
2020-02-07,160.02999877929688,160.25999450683594,158.42999267578125,159.08999633789062,158.66392517089844,227100
2020-02-10,158.8300018310547,160.16000366210938,158.44000244140625,160.05999755859375,159.63133239746094,182300
2020-02-11,160.91000366210938,162.4499969482422,160.7100067138672,162.1999969482422,161.7655792236328,247100
2020-02-12,162.33999633789062,162.85000610351562,161.0,162.1999969482422,161.7655792236328,464600
2020-02-13,165.4600067138672,175.11000061035156,165.4600067138672,174.3800048828125,173.91297912597656,615000
2020-02-14,174.77999877929688,175.2100067138672,172.1199951171875,174.57000732421875,174.10247802734375,396900
2020-02-18,174.38999938964844,175.19000244140625,173.0,173.22000122070312,172.75608825683594,477900
2020-02-19,172.5800018310547,176.66000366210938,169.92999267578125,174.75999450683594,174.29196166992188,473500
2020-02-20,173.33999633789062,174.5,170.4600067138672,171.6699981689453,171.21023559570312,481500
2020-02-21,171.47000122070312,171.72000122070312,169.75999450683594,170.16000366210938,169.70428466796875,307100
2020-02-24,166.49000549316406,168.6999969482422,165.14999389648438,166.88999938964844,166.4430389404297,337600
2020-02-25,167.30999755859375,167.69000244140625,162.35000610351562,162.57000732421875,162.13461303710938,448300
2020-02-26,162.66000366210938,164.6300048828125,158.3000030517578,158.3000030517578,157.8760528564453,483200
2020-02-27,155.4600067138672,160.52999877929688,154.80999755859375,154.80999755859375,154.3953857421875,468100
2020-02-28,151.55999755859375,152.80999755859375,147.57000732421875,150.55999755859375,150.1567840576172,834400
2020-03-02,151.5399932861328,156.6699981689453,150.58999633789062,156.49000549316406,156.07089233398438,446500
2020-03-03,156.72000122070312,159.91000366210938,151.9199981689453,153.97999572753906,153.56761169433594,485900
2020-03-04,157.0500030517578,159.3300018310547,155.5,158.89999389648438,158.47442626953125,489200
2020-03-05,156.19000244140625,157.24000549316406,151.32000732421875,153.47999572753906,153.06895446777344,301300
2020-03-06,149.7899932861328,150.27000427246094,145.99000549316406,149.9499969482422,149.54840087890625,552300
2020-03-09,149.0,149.0,138.75,139.8000030517578,139.4256134033203,735800
2020-03-10,143.13999938964844,144.44000244140625,136.64999389648438,143.5399932861328,143.15557861328125,571800
2020-03-11,140.08999633789062,149.5,139.44000244140625,147.8300018310547,147.43408203125,1013700
2020-03-12,140.50999450683594,147.0399932861328,139.3699951171875,142.75999450683594,142.37767028808594,1054200
2020-03-13,146.99000549316406,148.8000030517578,136.0500030517578,146.11000061035156,145.71868896484375,930800
2020-03-16,137.08999633789062,139.92999267578125,129.8699951171875,130.47000122070312,130.12057495117188,971800
2020-03-17,132.83999633789062,145.1300048828125,129.5500030517578,143.08999633789062,142.70677185058594,891200
2020-03-18,135.47000122070312,151.6300048828125,130.50999450683594,143.49000549316406,143.10572814941406,823100
2020-03-19,143.49000549316406,146.41000366210938,135.11000061035156,139.27999877929688,138.906982421875,683900
2020-03-20,137.55999755859375,139.49000549316406,130.0399932861328,130.64999389648438,130.30007934570312,709600
2020-03-23,130.4499969482422,132.6199951171875,124.52999877929688,128.9600067138672,128.6146240234375,555400
2020-03-24,134.11000061035156,140.85000610351562,132.0,135.47999572753906,135.11715698242188,623400
2020-03-25,135.97000122070312,139.99000549316406,132.02000427246094,135.30999755859375,134.94761657714844,483100
2020-03-26,136.42999267578125,146.42999267578125,136.42999267578125,146.42999267578125,146.03782653808594,671400
2020-03-27,142.7899932861328,146.38999938964844,138.66000366210938,141.0800018310547,140.7021484375,546600
2020-03-30,143.72999572753906,152.47999572753906,143.66000366210938,151.80999755859375,151.40341186523438,445100
