Date,Open,High,Low,Close,Adj Close,Volume
2020-01-30,137.63999938964844,138.3300018310547,136.05999755859375,138.02999877929688,137.22947692871094,1735400
2020-01-31,137.60000610351562,137.97000122070312,134.0,134.2100067138672,133.431640625,2582300
2020-02-03,134.72999572753906,137.47000122070312,134.1999969482422,135.52000427246094,134.73403930664062,2377000
2020-02-04,137.0800018310547,139.44000244140625,136.69000244140625,138.97000122070312,138.16403198242188,1839800
2020-02-05,139.9600067138672,140.3000030517578,137.5399932861328,137.88999938964844,137.0902862548828,1507600
2020-02-06,137.9600067138672,139.10000610351562,136.8699951171875,138.97000122070312,138.16403198242188,2206800
2020-02-07,139.0500030517578,139.16000366210938,138.02999877929688,138.89999389648438,138.0944061279297,1780800
2020-02-10,138.6199951171875,142.74000549316406,138.35000610351562,142.5500030517578,141.72325134277344,2456000
2020-02-11,143.39999389648438,144.35000610351562,142.64999389648438,144.02999877929688,143.19467163085938,2274200
2020-02-12,143.4499969482422,144.4600067138672,142.42999267578125,142.97999572753906,142.1507568359375,1830700
2020-02-13,141.92999267578125,146.25999450683594,141.25,144.94000244140625,144.09939575195312,3384500
2020-02-14,144.94000244140625,145.39999389648438,143.1199951171875,144.1699981689453,143.33384704589844,1810500
2020-02-18,144.02999877929688,144.1300048828125,142.61000061035156,143.64999389648438,142.81687927246094,2461700
2020-02-19,143.5,145.61000061035156,142.80999755859375,144.05999755859375,143.2244873046875,1676600
2020-02-20,143.75,144.08999633789062,141.24000549316406,143.5500030517578,142.71746826171875,1182500
2020-02-21,142.92999267578125,143.0,141.5,142.22999572753906,141.40512084960938,1754800
2020-02-24,139.27999877929688,140.82000732421875,137.5399932861328,138.38999938964844,137.58738708496094,1642000
2020-02-25,138.7899932861328,138.85000610351562,134.32000732421875,134.82000732421875,134.03810119628906,2236200
2020-02-26,135.94000244140625,139.25,135.5,136.14999389648438,135.36036682128906,2562100
2020-02-27,134.4600067138672,137.42999267578125,133.89999389648438,133.9499969482422,133.17312622070312,3075200
2020-02-28,130.39999389648438,133.24000549316406,127.0,133.22999572753906,132.45730590820312,4776300
2020-03-02,133.83999633789062,139.1699981689453,133.05999755859375,138.91000366210938,138.10438537597656,2881600
2020-03-03,139.4600067138672,141.75999450683594,135.6199951171875,137.24000549316406,136.44406127929688,2768200
2020-03-04,139.9499969482422,143.6999969482422,138.52000427246094,143.6199951171875,142.78704833984375,3283700
2020-03-05,140.72999572753906,142.63999938964844,138.05999755859375,139.55999755859375,138.75059509277344,2472600
2020-03-06,134.9199981689453,137.60000610351562,131.8300018310547,137.0500030517578,136.25515747070312,3204200
2020-03-09,128.8000030517578,133.2899932861328,127.58999633789062,129.72000122070312,128.96766662597656,2827400
2020-03-10,133.6199951171875,133.6199951171875,127.2699966430664,132.72000122070312,131.9502716064453,3265500
2020-03-11,130.38999938964844,131.64999389648438,127.36000061035156,130.27000427246094,129.5144805908203,3591500
2020-03-12,122.26000213623047,127.33999633789062,119.91999816894531,120.27999877929688,119.58241271972656,5344300
2020-03-13,124.3499984741211,125.77999877929688,117.29000091552734,125.4800033569336,124.75226593017578,4073300
2020-03-16,114.37000274658203,119.91999816894531,106.4000015258789,107.04000091552734,106.41920471191406,4364700
2020-03-17,109.2699966430664,118.08000183105469,107.1500015258789,111.05000305175781,110.40595245361328,5299600
2020-03-18,104.5,110.02999877929688,96.0199966430664,105.81999969482422,105.2062759399414,5218300
